time,value
2024-08-27T07:59:31.415976823Z,1.0101699829101562
2024-08-27T07:59:31.796115578Z,1.0108569860458374
2024-08-27T07:59:32.096400072Z,1.0102646350860596
2024-08-27T07:59:32.536111469Z,1.011134147644043
2024-08-27T07:59:33.437842026Z,1.0108802318572998
2024-08-27T07:59:33.72934382Z,1.0115071535110474
2024-08-27T07:59:34.276025826Z,1.0112518072128296
2024-08-27T07:59:34.676499244Z,1.0108518600463867
2024-08-27T07:59:35.075955787Z,1.0114657878875732
2024-08-27T07:59:36.008367134Z,1.0118257999420166
2024-08-27T07:59:36.536123825Z,1.0115299224853516
2024-08-27T07:59:36.924045971Z,1.0118484497070312
2024-08-27T07:59:37.224415713Z,1.0111114978790283
2024-08-27T07:59:37.663897856Z,1.0124225616455078
2024-08-27T07:59:38.044174727Z,1.0120291709899902
2024-08-27T07:59:38.857902948Z,1.0112664699554443
2024-08-27T07:59:39.174070539Z,1.011230707168579
2024-08-27T07:59:40.008234532Z,1.0108819007873535
2024-08-27T07:59:40.280879655Z,1.0107908248901367
2024-08-27T07:59:40.61679011Z,1.0109634399414062
2024-08-27T07:59:41.408114711Z,1.0101137161254883
2024-08-27T07:59:41.726188139Z,1.0107271671295166
2024-08-27T07:59:42.328209174Z,1.0102888345718384
2024-08-27T07:59:42.776072222Z,1.010983943939209
2024-08-27T07:59:43.156712047Z,1.0103693008422852
2024-08-27T07:59:43.968043271Z,1.010650634765625
2024-08-27T07:59:44.285973494Z,1.0105071067810059
2024-08-27T07:59:44.596008834Z,1.0103553533554077
2024-08-27T07:59:45.40796449Z,1.0103713274002075
2024-08-27T07:59:45.724248359Z,1.0106451511383057
2024-08-27T07:59:46.328060977Z,1.0106250047683716
2024-08-27T07:59:46.766284686Z,1.011067509651184
2024-08-27T07:59:47.175874097Z,1.0114693641662598
2024-08-27T07:59:47.957897225Z,1.0121183395385742
2024-08-27T07:59:48.276067838Z,1.010980486869812
2024-08-27T07:59:48.58581837Z,1.011883020401001
2024-08-27T07:59:49.398031176Z,1.010797142982483
2024-08-27T07:59:49.715865233Z,1.0116894245147705
2024-08-27T07:59:50.537856152Z,1.01077401638031
2024-08-27T07:59:50.836137128Z,1.0105490684509277
2024-08-27T07:59:51.146153791Z,1.0110028982162476
2024-08-27T07:59:51.967918364Z,1.0104910135269165
2024-08-27T07:59:52.27612147Z,1.011055588722229
2024-08-27T07:59:53.007943577Z,1.0111968517303467
2024-08-27T07:59:53.39599557Z,1.0102918148040771
2024-08-27T07:59:53.703928065Z,1.0109496116638184
2024-08-27T07:59:54.406220425Z,1.010825753211975
2024-08-27T07:59:54.716127656Z,1.0105946063995361
2024-08-27T07:59:55.325907641Z,1.010859727859497
2024-08-27T07:59:55.640963125Z,1.0118645429611206
2024-08-27T07:59:56.351289739Z,1.012078046798706
2024-08-27T07:59:56.676033655Z,1.0124460458755493
2024-08-27T07:59:57.376798484Z,1.0127134323120117
2024-08-27T07:59:57.694128815Z,1.0121686458587646
2024-08-27T07:59:58.404425553Z,1.0107016563415527
2024-08-27T07:59:58.711397251Z,1.0118218660354614
2024-08-27T07:59:59.42159309Z,1.0116766691207886
2024-08-27T07:59:59.73949352Z,1.0125257968902588
2024-08-27T08:00:00.445862814Z,1.0116499662399292
2024-08-27T08:00:00.760955312Z,1.0121537446975708
2024-08-27T08:00:01.370951319Z,1.0124531984329224
2024-08-27T08:00:01.689584708Z,1.012008786201477
2024-08-27T08:00:02.390689006Z,1.0117528438568115
2024-08-27T08:00:02.706046428Z,1.0118839740753174
2024-08-27T08:00:03.567824708Z,1.0122897624969482
2024-08-27T08:00:03.945979971Z,1.0110927820205688
2024-08-27T08:00:04.256939029Z,1.011845350265503
2024-08-27T08:00:04.676168544Z,1.0118248462677002
2024-08-27T08:00:05.608151066Z,1.011748194694519
2024-08-27T08:00:06.126102863Z,1.0113098621368408
2024-08-27T08:00:06.406014373Z,1.0108083486557007
2024-08-27T08:00:06.706836264Z,1.0109400749206543
2024-08-27T08:00:07.547973687Z,1.0104800462722778
2024-08-27T08:00:07.956028071Z,1.0105092525482178
2024-08-27T08:00:08.376113844Z,1.0106232166290283
2024-08-27T08:00:08.756026258Z,1.0105364322662354
2024-08-27T08:00:09.568010356Z,1.010313868522644
2024-08-27T08:00:09.88614742Z,1.0105103254318237
2024-08-27T08:00:10.196236783Z,1.011598825454712
2024-08-27T08:00:10.997905442Z,1.0111455917358398
2024-08-27T08:00:11.305921373Z,1.0109421014785767
2024-08-27T08:00:12.128248332Z,1.0106290578842163
2024-08-27T08:00:12.446265775Z,1.0115567445755005
2024-08-27T08:00:12.763821052Z,1.0108857154846191
2024-08-27T08:00:13.567945011Z,1.010891079902649
2024-08-27T08:00:13.876416448Z,1.0115272998809814
2024-08-27T08:00:14.617893471Z,1.010594129562378
2024-08-27T08:00:15.005931772Z,1.0107659101486206
2024-08-27T08:00:15.316115832Z,1.0106241703033447
2024-08-27T08:00:16.017836992Z,1.0115303993225098
2024-08-27T08:00:16.456183971Z,1.0108298063278198
2024-08-27T08:00:16.746428835Z,1.0118746757507324
2024-08-27T08:00:17.567950348Z,1.0102192163467407
2024-08-27T08:00:17.884124873Z,1.0102062225341797
2024-08-27T08:00:18.615866644Z,1.0102938413619995
2024-08-27T08:00:18.995878911Z,1.0108126401901245
2024-08-27T08:00:19.305924169Z,1.0103003978729248
2024-08-27T08:00:19.74588593Z,1.0107847452163696
2024-08-27T08:00:20.657810724Z,1.0107680559158325
2024-08-27T08:00:21.073903851Z,1.011122703552246
2024-08-27T08:00:21.504111762Z,1.0101840496063232
2024-08-27T08:00:21.866151075Z,1.0113364458084106
2024-08-27T08:00:22.588247919Z,1.0114398002624512
2024-08-27T08:00:22.996046059Z,1.0126980543136597
2024-08-27T08:00:23.305901079Z,1.0123908519744873
2024-08-27T08:00:24.108034022Z,1.0128858089447021
2024-08-27T08:00:24.426334583Z,1.0123422145843506
2024-08-27T08:00:24.865993892Z,1.0123292207717896
2024-08-27T08:00:25.24600577Z,1.0113741159439087
2024-08-27T08:00:26.295695439Z,1.0123485326766968
2024-08-27T08:00:26.297103033Z,1.011720061302185
2024-08-27T08:00:27.217769872Z,1.0121068954467773
2024-08-27T08:00:27.73601593Z,1.0120749473571777
2024-08-27T08:00:28.116148078Z,1.011914849281311
2024-08-27T08:00:28.416146441Z,1.0125659704208374
2024-08-27T08:00:28.856292162Z,1.0113226175308228
2024-08-27T08:00:29.538126808Z,1.0117920637130737
2024-08-27T08:00:29.847005474Z,1.0110949277877808
2024-08-27T08:00:30.285875164Z,1.0121060609817505
2024-08-27T08:00:31.077983309Z,1.0112675428390503
2024-08-27T08:00:31.506097966Z,1.0111033916473389
2024-08-27T08:00:31.79633701Z,1.0112277269363403
2024-08-27T08:00:32.608296876Z,1.0110247135162354
2024-08-27T08:00:32.92619182Z,1.0109362602233887
2024-08-27T08:00:33.528491226Z,1.0113611221313477
2024-08-27T08:00:33.984339924Z,1.0113810300827026
2024-08-27T08:00:34.668004783Z,1.0109304189682007
2024-08-27T08:00:34.975946066Z,1.0117603540420532
2024-08-27T08:00:35.416035323Z,1.010970950126648
2024-08-27T08:00:35.796551824Z,1.0108416080474854
2024-08-27T08:00:36.597882537Z,1.0105516910552979
2024-08-27T08:00:36.916827808Z,1.0107191801071167
2024-08-27T08:00:37.736230716Z,1.0100425481796265
2024-08-27T08:00:38.04611158Z,1.0101158618927002
2024-08-27T08:00:38.355998477Z,1.010163426399231
2024-08-27T08:00:39.157908527Z,1.0107636451721191
2024-08-27T08:00:39.475900826Z,1.010067343711853
2024-08-27T08:00:40.087956362Z,1.0117065906524658
2024-08-27T08:00:40.525904938Z,1.0115336179733276
2024-08-27T08:00:40.935925515Z,1.0124576091766357
2024-08-27T08:00:41.755724992Z,1.011865496635437
2024-08-27T08:00:42.036340699Z,1.011633276939392
2024-08-27T08:00:42.33590234Z,1.0120338201522827
2024-08-27T08:00:43.167929499Z,1.0119138956069946
2024-08-27T08:00:43.475912167Z,1.011924147605896
2024-08-27T08:00:43.916046727Z,1.012068510055542
2024-08-27T08:00:44.587933431Z,1.0128847360610962
2024-08-27T08:00:44.905856849Z,1.0119822025299072
2024-08-27T08:00:45.718572253Z,1.0124366283416748
2024-08-27T08:00:46.035842442Z,1.011376142501831
2024-08-27T08:00:46.336168678Z,1.0120298862457275
2024-08-27T08:00:47.148032749Z,1.0119606256484985
2024-08-27T08:00:47.466139878Z,1.0118519067764282
2024-08-27T08:00:48.19592686Z,1.0120930671691895
2024-08-27T08:00:48.485835106Z,1.0123063325881958
2024-08-27T08:00:48.915932531Z,1.0117896795272827
2024-08-27T08:00:49.707905536Z,1.0122582912445068
2024-08-27T08:00:50.015719285Z,1.012179970741272
2024-08-27T08:00:50.336179309Z,1.0122023820877075
2024-08-27T08:00:51.14796588Z,1.0119673013687134
2024-08-27T08:00:51.45633848Z,1.0119736194610596
2024-08-27T08:00:51.896321992Z,1.012181282043457
2024-08-27T08:00:52.807995595Z,1.012046217918396
2024-08-27T08:00:53.336032454Z,1.0114818811416626
2024-08-27T08:00:53.616263559Z,1.0117578506469727
2024-08-27T08:00:53.926252185Z,1.011681318283081
2024-08-27T08:00:54.466129336Z,1.0104618072509766
2024-08-27T08:00:55.155973144Z,1.01045823097229
2024-08-27T08:00:55.464095283Z,1.0100058317184448
2024-08-27T08:00:55.876242579Z,1.0108898878097534
2024-08-27T08:00:56.788169436Z,1.0112816095352173
2024-08-27T08:00:57.085892732Z,1.0109056234359741
2024-08-27T08:00:57.405922753Z,1.0107582807540894
2024-08-27T08:00:58.208180937Z,1.0113738775253296
2024-08-27T08:00:58.525829658Z,1.0107090473175049
2024-08-27T08:00:59.127906667Z,1.0116366147994995
2024-08-27T08:00:59.576172346Z,1.0103564262390137
2024-08-27T08:00:59.964053402Z,1.011171579360962
2024-08-27T08:01:00.775976697Z,1.0113385915756226
2024-08-27T08:01:01.085848231Z,1.0118359327316284
2024-08-27T08:01:01.395917052Z,1.0108848810195923
2024-08-27T08:01:02.197907281Z,1.0117065906524658
2024-08-27T08:01:02.535886962Z,1.0114719867706299
2024-08-27T08:01:03.248317799Z,1.0116138458251953
2024-08-27T08:01:03.655935344Z,1.011383295059204
2024-08-27T08:01:03.964159627Z,1.011643409729004
2024-08-27T08:01:04.777897737Z,1.011051893234253
2024-08-27T08:01:05.07585217Z,1.0111390352249146
2024-08-27T08:01:05.386320488Z,1.0115554332733154
2024-08-27T08:01:06.197901443Z,1.0110465288162231
2024-08-27T08:01:06.515902662Z,1.0113545656204224
2024-08-27T08:01:07.337731606Z,1.011143684387207
2024-08-27T08:01:07.68589193Z,1.0107791423797607
2024-08-27T08:01:07.946130766Z,1.0099248886108398
2024-08-27T08:01:08.768046088Z,1.009915828704834
2024-08-27T08:01:09.075900623Z,1.0106821060180664
2024-08-27T08:01:09.808082068Z,1.0103013515472412
2024-08-27T08:01:10.204072949Z,1.010158896446228
2024-08-27T08:01:10.506296753Z,1.0101001262664795
2024-08-27T08:01:11.318033488Z,1.0101021528244019
2024-08-27T08:01:11.636283886Z,1.0108085870742798
2024-08-27T08:01:11.936535211Z,1.0108082294464111
2024-08-27T08:01:12.747862244Z,1.0099272727966309
2024-08-27T08:01:13.065905882Z,1.0101805925369263
2024-08-27T08:01:13.807834942Z,1.010802984237671
